-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-3.014389	2.190164	-6.028779	4.380329	-10.916641	5.148909	-12.375449	2.135245	-18.104080	7.580371	-22.862737	8.936762	-25.115872	5.082915	-25.377611	12.542319	-33.815231	5.786151	-41.633015	2.301884	-34.221313	-2.069023	-47.571790	12.528041	-52.075388	10.488343	-54.342269	-7.893303	-48.608264	5.385829	-67.432106	-16.864177	-51.436747	-10.365420	-61.520112	-21.413983	-54.451120	-11.599183	-75.595634	-25.430609	-52.149990	-31.065070	-61.282067	-18.743627	-62.248375	-23.821473	-50.621029	-47.168499	-48.194426	-33.213774	-62.430559	-35.555575	-27.712466	-36.671354	-43.359128	-42.848799	-40.474117	-8.302709	-36.755423	-43.062557	-27.643886	-21.004557	-49.078948	-21.788521	-42.194079	-39.351102	-28.301716	-35.860597	-31.443508	-4.730962	-31.742775	-28.088454	-32.665284	-18.759868	-39.960191	-2.976076	-43.480496	0.686175	-50.675317	-28.070138	-33.181940	12.427512	-65.713332	-15.912385	-66.999586	-43.874339	-36.227147	-28.175363	-59.752123	-31.703105	-64.067099	-54.197757	-25.367888	-23.970048	-30.257836	-27.770394	-47.269341	-26.561245	-15.502784	-53.483571	-20.890439	1.695624	-56.792025	-21.585280	-28.781359	-32.244537	-42.631042	-2.787402	-65.217658	-0.459507	-55.379590	-49.934047	-6.325180	3.807617	-64.966256	-32.425054	-38.061267	-73.879227	-9.616476	1.516234	-51.831915	-15.619215	-96.508579	-25.691239	13.758346	-35.677100	-60.372444	37.396941	-89.354754	-29.386255	-20.245188	-47.913722	-45.616967	19.049543	-87.003834	-35.782406	-64.010346	-77.724127	19.350606	-35.320632	-81.289798	-3.988913	-35.694347	-61.388682	-25.164881	-25.279147	-58.506196	-12.109870	-56.740026	-27.171202	-47.769770	-55.764331	-22.438253	-12.682517	-72.692741	8.859440	-65.677417	-45.528509	-9.795908	-55.769490	-56.865653	23.726662	-57.020540	-30.604353	13.197648	-20.958850	-71.172126	1.001569	-53.455551	-35.342633	-6.387520	-23.411097	-63.265976	2.806520	-31.245168	-55.436165	-14.673046	22.708143	-46.310325	-41.599953	-27.336836	-24.486966	-35.803090	-60.021080	-28.772677	-1.005336	-84.201044	-35.543417	-28.522412	-94.495910	-31.098194	-26.867311	-22.851690	-23.936845	-28.613251	-17.474595	-29.841906	-22.353761	14.545006	-73.144747	14.996876	-23.454185	-29.035196	-7.098114	9.711738	-37.725332	12.977282	-38.687392	34.142166	20.392023	-36.442462	-41.907501	38.214608	-24.608246	22.815465	3.172311	59.666883	6.652377	36.895822	33.812469	3.652019	7.327369	0.213858	-20.232269	25.239436	-13.522636	43.044510	21.079222	-12.100621	54.883594	-44.149472	36.260606	-9.055244	-43.935452	-6.683151	-11.340459	4.643371	1.228477	-17.184043	22.156636	-93.624169	-46.291098	43.594297	-92.787159	47.068603	58.754849	-59.745994	25.623109	27.801933	-38.010718	21.104553	11.762511	-1.461278	6.176551	25.313334	40.004490	-28.445913	5.609401	1.523241	4.230969	-12.435272	61.864082	-11.096153	-27.909288	34.079619	-0.052869	-10.400288	7.815151	-18.889795	-4.609749	-17.434780	-16.948917	-9.975855	-42.068385	59.638650	-28.837579	28.850093	27.219733	-10.326083	31.891526	-40.070985	27.704019	-36.438577	15.623735	-19.786793	-81.997475	59.094247	40.372733	-69.202995	-16.872822	18.731331	-110.279381	51.426026	13.379419	6.281679	24.600417	-17.450749	1.899924	-23.419875	14.553829	-27.404129	6.873614	-84.505489	-38.657138	6.266328	-87.788569	90.002851	-72.685474	68.849308	113.667127	-76.438060	26.660007	-59.235668	-41.107015	4.356281	6.527079	24.712200	-15.717946	-21.522249	46.529797	-62.146010	-19.022799	-62.952440	-53.871347	40.080332	-80.491342	28.830384	-0.519031	-10.610834	-109.426483	225.913772	-10.852574	43.287242	202.580601	-142.187074	41.753084	-49.251303	-28.906422	-17.766438	19.305577	-68.633736	-30.244072	-21.793850	-35.805453	-67.008803	-55.007551	94.343460	-166.248367	80.143808	21.760220	-14.840302	46.487824	15.991133	5.054594	48.297334	-12.049203	18.555951	-17.441954	98.673676	70.075828	-13.137123	96.077735	-27.621927	122.665337	-137.058538	83.621941	-122.715365	-20.825805	-88.621798	8.621031	-92.184148	-42.877061	-62.856608	-115.666683	-57.047037	-120.879077	34.398576	-153.182884	72.186637	-56.350052	82.443060	-168.622964	179.290402	-55.096827	90.050048	-22.920031	174.812225	-66.296282	238.713862	-22.286654	296.245937	226.726056	133.548419	250.974872	123.126370	176.851618	105.436906	259.414735	-88.095260	380.549750	-180.535744	259.528378	-265.733815	225.145328	-176.646199	208.646426	-339.714107	381.487425	-396.185905	282.939336	-566.672536	212.164850	-490.816988	29.140196	-701.764910	100.938520	-823.103229	-316.202397	-546.893125	-263.143229	-734.606739	-12.513991	-1403.286956	-156.847943	-2078.000627	-1128.825885	-1372.965108	-2285.556187	-444.687300	-2834.673838	557.895359	-3145.858958	1519.590587	-2907.804748	2054.460924	-2327.129428	2012.633514	-1809.644879	2423.686895	-1892.715424	2531.118795	-1239.822573	2423.472742	-871.402932	2928.899196	-771.728908	2371.482878	325.953908	2252.504312	161.082271	2306.635914	-203.908828	2609.996598	255.190023	1965.498232	147.881020	1706.863230	139.906736	2558.964648	86.492202	1777.913220	1114.027148	523.622661	228.271962	1739.894469	-199.236562	1872.529933	488.901618	1499.319108	819.836556	865.645621	852.224986	674.728525	311.699407	677.732672	253.430187	339.934559	88.917766	771.147074	-532.640978	1135.664372	-180.673673	1215.565290	-635.071015	1213.734689	-583.726143	1400.694527	-633.819109	1615.173266	-164.843198	1550.306185	-579.377548	1802.123462	-129.260018	1790.527366	84.365691	1388.594945	477.968107	1309.295161	507.795456	1016.332815	643.648539	359.210410	188.346466	955.975662	-591.203235	2014.350549	212.582933	620.604188	1006.306654	235.110829	-665.253696	1835.357624	-385.468651	705.365020	783.566378	405.388156	-835.257349	1951.074718	-282.074585	902.614289	723.886806	1051.779638	-867.124893	1876.516826	172.842907	660.438294	77.137427	1542.519618	-539.022355	1479.625740	414.322145	944.553332	-506.167982	1898.515949	-10.019928	1125.465720	426.739734	1557.092257	-476.085087	2572.021701	655.438381	1727.072676	1642.053386	1132.911507	1818.797398	254.557898	1883.826852	-166.552642	1229.505583	-90.022252	1128.011126	-524.712429	1021.593752	-564.698490	537.618699	-475.834892	470.698388	-559.012929	252.957559	-371.736635	126.422855	-391.185836	165.497558	-431.700426	-44.922978	-279.868686	-123.835958	-182.052788	-95.262960	-195.808456	-101.174227	-172.756377	-156.402157	-69.589795	-214.259350	36.483663	-124.375197	-19.957272	-46.704731	-71.889940	-167.141808	75.430950	-202.182477	146.417460	-116.651638	163.533798	-25.890203	98.799755	69.578744	2.673807	17.718359	73.162106	-34.198915	135.710881	69.100465	-18.610400	146.300899	-116.627782	36.618800	-20.582248	-29.639771	-20.737508	15.395206	-53.766015	-12.806177	-17.169602	-35.767814	8.209334	-31.634622	30.569186	-12.221524	14.398398	23.708640	-35.139020	17.265933	-26.103966	-44.030152	31.623965	-44.261208	55.728566	16.994866	3.717460	46.958522	-28.387315	5.588262	-4.122256	-18.428600	20.185914	-3.378371	3.042205	23.412479	-22.297905	4.838638	0.085843	-17.676572	32.312093	-4.987161	26.241363	33.816619	-14.592511	32.182193	-35.334505	5.831897	-17.329864	-5.134989	-21.437809	-2.125929	-23.287962	-34.217928	31.307232	-43.273137	53.584126	5.373454	7.562874	39.754984	-22.170889	5.367251	-3.133355	-13.618457	13.496188	-12.876435	17.732481	21.151491	-18.657629	23.434469	-30.574827	-5.326367	-6.577463	-17.821531	4.503203	-19.255341	18.714574	-11.798350	-3.600131	6.702180	-10.383842	2.449371	-6.711635	-11.000160	0.474988	-17.006115	20.354028	-4.973970	14.566750	23.077367	-9.182124	20.889550	-17.312993	-4.574807	10.913238	-21.109702	29.676581	10.279518	0.372528	28.419649	-17.436069	21.713815	-27.890134	-4.027413	-5.488047	-13.805605	1.841932	0.065784	-4.554093	0.665883	-12.497241	4.414281	-3.975473	-17.925058	10.238013	-5.186815	12.876506	2.833017	3.953161	14.740583	-9.008287	4.601135	-1.388536	2.665849	-8.798491	-5.553868	-5.480394	-6.733551	-8.428945	-18.134738	20.143431	-17.552540	23.749963	5.117227	6.070716	11.513963	-6.655909	-10.269760	18.452143	-2.458568	15.191391	17.436499	-14.103828	18.376658	-17.598770	-4.913030	6.236923	2.994734	-12.044530	18.884533	-30.853510	-2.194771	-13.755792	-31.652521	15.201132	-17.295327	0.831658	-1.485675	1.962920	-11.494247	10.505779	-20.617221	24.834803	-8.506907	26.990385	12.486503	6.444558	20.917201	-5.432092	14.208912	8.245517	13.945248	-14.589410	29.178141	-33.417174	4.227819	-1.992778	-8.992318	-3.026986	5.411096	-15.557211	8.338965	-16.417054	-4.999367	-2.399006	-0.730587	-24.121905	11.782686	-38.900659	-19.265538	-11.574140	-35.670013	-2.207731	-22.535921	-2.567646	-31.440923	12.717106	-32.665836	12.790190	-27.829979	19.784823	-27.326874	27.448320	-20.247241	15.379835	-15.070344	20.093091	-37.798887	39.074416	-27.924455	29.964139	-4.796368	24.725938	-17.923569	36.204303	-14.599633	39.945855	-13.463629	29.261298	6.985821	20.912157	-9.629511	31.075648	-7.939042	28.735473	-11.101102	29.764849	-16.229268	33.128762	-10.003221	31.355346	-18.806650	53.845412	-19.194419	47.604469	-1.234987	46.953463	-7.095781	57.358219	8.471830	40.500860	13.205038	49.496650	2.836772	40.795183	18.228871	24.372718	4.699349	46.067152	-1.861938	28.163634	13.866418	26.765759	-15.037240	49.558833	2.519553	26.183840	0.043821	46.629184	-21.041364	57.304401	5.011971	30.647090	-2.479726	60.365366	-16.736773	51.028086	17.974395	35.901031	-8.558465	66.425348	4.007404	37.931952	22.220093	48.432660	-0.666599	46.819426	22.125633	22.002697	1.066439	40.805233	15.110065	15.253888	8.101872	14.699494	2.653672	1.525175	1.200650	0.000000	0.000000	
