1.000000	-0.000000
-0.814867	-0.015079
0.323262	-0.035179
0.294733	-0.060282
-0.803144	-0.090354
1.000000	-0.125333
-0.799947	-0.165116
0.275154	-0.209550
0.366024	-0.258414
-0.858964	-0.311406
0.992075	-0.368125
-0.700610	-0.428052
0.102484	-0.490539
0.544633	-0.554786
-0.951966	-0.619834
0.929602	-0.684547
-0.479108	-0.747613
-0.197770	-0.807537
0.785082	-0.862655
-0.999168	-0.911145
0.728541	-0.951057
-0.097210	-0.980354
-0.586304	-0.996966
0.976885	-0.998860
-0.868575	-0.984121
0.308283	-0.951056
0.417390	-0.898304
-0.924437	-0.824955
0.934917	-0.730686
-0.434054	-0.615881
-0.309889	-0.481753
0.883914	-0.330448
-0.958959	-0.165116
0.483077	0.010053
0.276359	0.189849
-0.876816	0.368124
0.957490	0.537946
-0.460822	0.691840
-0.319644	0.822103
0.906389	0.921212
-0.929335	0.982287
0.364647	0.999618
0.435980	0.969206
-0.958169	0.889290
0.855556	0.760817
-0.186073	0.587789
-0.611000	0.377458
0.997955	0.140285
-0.703434	-0.110352
-0.079266	-0.358752
0.809876	-0.587779
-0.970677	-0.780032
0.438013	-0.919242
0.413491	-0.991795
-0.966438	-0.988273
0.808080	-0.904832
-0.046118	-0.744273
-0.753680	-0.516604
0.982445	-0.238953
-0.455840	0.065285
-0.427333	0.368111
0.978161	0.639347
-0.754741	0.849663
-0.074607	0.973956
0.846640	0.994697
-0.929098	0.904834
0.244448	0.709778
0.646579	0.428066
-0.996186	0.090369
0.499775	-0.263253
0.427551	-0.587774
-0.987407	-0.838892
0.684917	-0.979348
0.223798	-0.985003
-0.935946	-0.849678
0.807796	-0.587794
0.054848	-0.234066
-0.869990	0.160148
0.882466	0.533696
-0.070661	0.824951
-0.810300	0.982286
0.923273	0.973962
-0.150505	0.795519
-0.770347	0.472924
0.941386	0.060286
-0.185125	-0.368122
-0.757414	-0.730685
0.943049	-0.954115
-0.175174	-0.989026
-0.773624	-0.822104
0.928890	-0.481752
-0.120435	-0.035176
-0.816299	0.423507
0.893863	0.792463
-0.020134	0.985002
-0.877511	0.951054
0.827780	0.691835
0.125365	0.263258
-0.943008	-0.234066
