1.000000	0.000000
0.958696	0.284432
0.824227	0.566259
0.589272	0.807935
0.263208	0.964739
-0.122292	0.992494
-0.511282	0.859413
-0.828199	0.560435
-0.991488	0.130197
-0.936281	-0.351252
-0.642135	-0.766591
-0.156889	-0.987616
0.396163	-0.918180
0.840031	-0.542538
0.999131	0.041671
0.776342	0.630312
0.221582	0.975142
-0.450300	0.892877
-0.925658	0.378361
-0.938417	-0.345506
-0.436840	-0.899539
0.332530	-0.943093
0.914870	-0.403748
0.910740	0.412980
0.275016	0.961440
-0.575318	0.817930
-0.999157	0.041059
-0.620988	-0.783820
0.292648	-0.956220
0.960592	-0.277961
0.741434	0.671026
-0.205712	0.978613
-0.956489	0.291770
-0.699153	-0.714973
0.336862	-0.941554
0.996450	-0.084187
0.467998	0.883729
-0.648923	0.760854
-0.938099	-0.346368
0.026355	-0.999653
0.962195	-0.272363
0.525175	0.850994
-0.693211	0.720735
-0.858157	-0.513387
0.331084	-0.943601
0.987082	0.160217
-0.009500	0.999955
-0.993189	0.116511
-0.216199	-0.976349
0.957112	-0.289717
0.338018	0.941140
-0.932126	0.362133
-0.362705	-0.931904
0.940516	-0.339748
0.292650	0.956220
-0.975412	0.220387
-0.121989	-0.992531
0.999996	0.002757
-0.152345	0.988327
-0.946606	-0.322393
0.504416	-0.863461
0.728760	0.684769
-0.844163	0.536087
-0.285902	-0.958259
0.999939	0.011032
-0.330794	0.943703
-0.772270	-0.635295
0.874677	-0.484707
0.104327	0.994543
-0.948564	-0.316584
0.698932	-0.715188
0.314552	0.949240
-0.983473	-0.181053
0.651251	-0.758862
0.304351	0.952560
-0.964254	-0.264980
0.764816	-0.644249
0.072272	0.997385
-0.836187	-0.548445
0.951623	-0.307270
-0.380911	0.924612
-0.436566	-0.899672
0.954865	0.297039
-0.882001	0.471247
0.307848	-0.951435
0.416051	0.909341
-0.911120	-0.412141
0.964577	-0.263802
-0.594951	0.803762
-0.004294	-0.999991
0.581571	0.813495
-0.936282	-0.351249
0.978612	-0.205715
-0.732941	0.680293
0.302010	-0.953305
0.182866	0.983138
-0.604764	-0.796405
0.886583	0.462569
-0.997850	-0.065540
0.947784	-0.318914
